title,description,image_link,price,rating,store_name
POCO X3 GT 8/128 - Garansi Resmi - Black,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: XIAOMI

POCO X3 GT 8/128 NO REPACK RESMIUkuran layar: 6.6 inci, 2400x1080 pixels, FHD+ DotDisplayMemori: RAM 8GB, ROM 128 GBSistem operasi: Android 11, MIUI 12.5 for POCOCPU: MediaTek MT6891Z Dimensity 1100 5G (6 nm), Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)GPU: Arm Mali-G77 MC9, up to 836MHzKamera: Triple 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7m, PDAF, 8 MP, f/2.2, 120 (ultrawide), 1/4.0"", 1.12m, 2 MP, f/2.4, (macro), depan 16 MP, f/2.5, (wide), 1/3.06"", 1.0mSIM: Dual SIM (Nano-SIM, dual stand-by)Baterai: Non-removable Li-Po 5000 mAhBerat: 193 gramIsi KemasanPOCO X3 GT | Adaptor daya | Kabel USB Tipe C | Adaptor headphone Tipe C ke 3,5 mm | Casing pelindung | Alat pembuka SIM | Panduan memulai cepat | Kartu garansi | Stiker logo",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/3/c9cdd89b-4dd1-4089-adcc-9446bb8f925b.png.webp?ect=4g,Rp4.185.000,5.0,jikalaku
Maxtron S11s 4/32 GB Garansi Resmi - Blue Purple,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: HP Maxtron Resmi

Stok Ready Blue Purple, Grey, Pink *10 November 2021Spesifikasi :- LAYAR : 6,26"" WATERDROP- ANDROID ver. 8.1- RAM 4GB- ROM 32GB- EXTERNAL MEMORY Micro SD up to 128GB- PROCESSOR : Quad Core 1.3GHz- JARINGAN 4G- DUAL SIM GSM ON- CAMERA : 1 Camera Belakang 8MP, 1 Camera Depan 5MP- BATT 3200mAh",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/7/93a76f2f-119c-4bfc-a5fd-578f4dccfd35.jpg.webp?ect=4g,Rp861.000,4.8,Gudang-HP
"Realme 8 Helio G95 Gaming Processor, 64MP AI Quad Camera - Silver","Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: Realme

Varian :- Black (Hanya Handphone Saja)- Blue (Hanya Handphone Saja)- VIP Black (Paket Lengkap+ Headset Oase)- VIP Silver (Paket Lengkap + Headset Oase)Pilih Paket VIP Dapat :1. Headset oase (Top Quality)2. Softcase (Top Quality in box)3. Anti gores (Top Quality in box)4. Perdana Smartfren5. Cable Protector 6. IRING7. Penjepit CableGaransi Resmi Realme Indonesia 1 tahun.Garansi tukar unit 3x24 jamGaransi kerusakan dan ganti unit baru 7x24 jam sejak barang diterimaIMEI terdaftar di KOMINFO, bisa di cek melalui website :https://imei.kemenperin.go.id/Gratis Ongkos Kirim (kode Voucher EVOGONGKIR)Gratis Biaya Admin 2% dengan metode pembayaran kartu kreditGratis Cicilan 0%Ayo pake bubble tambahan agar paket semakin aman saat pengiriman.https://www.tokopedia.com/evogad/tambahan-bubble-wrap?m_id=18262567Powerbank Realme lagi diskon nih gaishttps://www.tokopedia.com/evogad/realme-powerbank-2i-10000mah-quick-charge-dual-output-originalSpesifikasi :Ukuran layar: 6.4 inci, 1080 x 2400 pixels, Super AMOLEDMemori: RAM 8 GB, ROM 128 GB, MicroSD slotSistem operasi: Android 11, Realme UI 2.0CPU: Mediatek Helio G95 (12 nm) Octa-core up to 2.05 GHzGPU: Mali-G76 MC4Kamera: Quad 64 MP, f/1.79, 26mm (wide); 8 MP, f/2.25, 119˚, 16mm (ultrawide); 2 MP, f/2.4, (macro); 2 MP, f/2.4, (depth), depan 16 MP, f/2.45, (wide)SIM: Dual SIM (Nano-SIM)Baterai: Li-Po 5000 mAh, non-removableBerat: 177 gramNFC",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/9/ad001480-0030-4773-b897-4ac6d33f33b6.jpg.webp?ect=4g,Rp3.297.000,4.9,Evogad Official
Realme 8 Pro 8/128GB NFC Garansi Resmi - Hitam,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: Realme
Katalog: Realme 8 pro

REALME 8 PRO RESMI NO-REPACKDISPLAY Type Super AMOLED, 430 nits (typ), 1000 nits (peak)Size 6.4 inches, 98.9 cm2 (~83.3% screen-to-body ratio)Resolution 1080 x 2400 pixels, 20:9 ratio (~411 ppi density)Always-on displayPLATFORM OS Android 11, Realme UI 2.0Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)GPU Adreno 618MEMORY Card slot microSDXC (dedicated slot)Internal 128GB 6GB RAM, 128GB 8GB RAMUFS 2.1MAIN CAMERA Quad 108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, PDAF8 MP, f/2.3, 119˚, 16mm (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)Features LED flash, HDR, panorama",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/13/5189b412-2738-48ee-990e-2ddacf1c1ec8.png.webp?ect=4g,Rp3.649.000,4.9,Super Store
"(RESMI) Samsung S21 Ultra 256GB 512GB Garansi Indonesia S21 Plus + S21 - S21 128GB, Silver","Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: Samsung

READY STOCK & SIAP KIRIM BOSS!!- Garansi Resmi SEIN Indonesia - IMEI Tembus di Kemenperin pastinya- In the Box : Unit + Usb C Only ( not include adapter + earphone )- Sudah Support 5G Baca Ulasan kami disini :https://www.tokopedia.com/putragroup/reviewSekilas info Putra Group :1. Positif review 99 % dr 100 % kepuasan customer2. Sudah melayani 15,000 ++ customer secara online3. Garansi Resmi Samsung Indonesia 1 Tahun4. Brand new - Original - Segel5. After sales yg siap melayani anda selama 24 jamVariant : S21 128 GB 8 GB : Grey / White / Pink / Purple - 6.2"" inchS21 256 GB 8 GB : Grey / White / Pink / Purple - 6.2"" inch S21 Plus 128 GB 8 GB : Black / Silver / Violet - 6.7"" inch S21 Plus 256 GB 8 GB : Black / Silver / Violet -  6.7"" inch S21 Ultra 256 GB 12 GB : Black / Silver - 6.9"" inch S21 Ultra 512 GB 16 GB : Black / Silver - 6.9"" inchAksesoris :Fast Charging 25 Watt :https://www.tokopedia.com/putragroup/original-resmi-samsung-25w-super-fast-charger-adapter-type-c-25-wSamsung Earphone AKG Type-C Blackhttps://www.tokopedia.com/putragroup/original-resmi-samsung-earphone-akg-type-c-black-for-s21-note-20S21 Ultra Silicone Cover with S PEN :https://www.tokopedia.com/putragroup/original-resmi-samsung-s21-ultra-silicon-silicone-cover-with-s-penSamsung S21 Ultra Smart Clear View with S Penhttps://www.tokopedia.com/putragroup/original-resmi-samsung-s21-ultra-smart-clear-view-with-s-penGalaxy Buds Prohttps://www.tokopedia.com/putragroup/resmi-samsung-galaxy-buds-pro-bud-pro-garansi-resmi-1-tahun-phantom-blackGalaxy Smart Tag: https://www.tokopedia.com/putragroup/garansi-resmi-samsung-galaxy-smart-tag-brand-new-in-boxGalaxy Buds Live : https://www.tokopedia.com/putragroup/resmi-samsung-galaxy-buds-bud-live-noise-cancelation-garansi-1-tahun-mystic-blackWatch Active 3 :https://www.tokopedia.com/putragroup/resmi-samsung-galaxy-watch-active-3-45mm-41mm-45-41-garansi-1-tahun-41-mm-silver-garansi-resmi",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/19/adda5c2d-feaa-45e3-b53e-176b834a7b8b.jpg.webp?ect=4g,Rp10.740.000,5.0,Putra Group
Hp SAMSUNG LIPAT E1272 TERMURAH dual sim 2 Garansi Distributor - Hitam,"Kondisi: Baru
Berat: 200 Gram
Kategori: Feature Phone
Etalase: Handphone Samsung

SAMSUNG 1272 untuk request warna di harapkan mencantuman di catatan pembelianjika tidak maka kami akan kirim random.GARANSI TOKO SETELAH BARANG DI TERIMA 1 MINGGU.garansi,tidak termasuk cashger ,batre, case , HEADSETdan kerusakan yg di sebabkan kesalahan jika hp segel  hilang itu gak termksud gransi terima kasih konsumen (human eror)SEBELUM PENGIRIMAN HP SUDAH KITA CEKUntuk estimasi lama pengiriman di tanyakan langsung ke JNEUntuk proses order toko kita 1 hari pengecekan ulang dan packingPesan hari ini pengiriman nya besok.Hari minggu tidak ada pengirimanSEBELUM MELAKUKAN TRANSAKSI DIHARAPKAN KEPADA CUSTOMER PELAJARI DANBACA DESKRIPSI KELENGKAPAN DAN GARANSI:======================================-1X DUS/BOX-1X UNIT HP-1X BATRE-1X CHASGERkualitas supercopy 99tidak menerima refoudhanya menerima keruusakan yang akan kami garansikan========================================NETWORK	Technology	GSMLAUNCH	Announced	2013, Q4Status	Available. Released 2013, Q4BODY	Dimensions	95 x 46.5 x 18 mm (3.74 x 1.83 x 0.71 in)Weight	82.9 g (2.93 oz)SIM	Dual SIM (STANDARD-SIM, dual stand-by)DISPLAY	Type	TFT, 65K colorsSize	1.77 inches, 9.9 cm2 (~22.3% screen-to-body ratio)Resolution	128 x 160 pixels (~116 ppi density)PLATFORM	CPU	208 MHzMEMORY	Card slot	NoPhonebook	YesCall records	YesInternal	32 MB, 64 MBCAMERA	 	NoSOUND	Alert types	Vibration, MP3 ringtonesLoudspeaker	Yes3.5mm jack	YesCOMMS	WLAN	NoBluetooth	GPS	NoRadio	FM radioUSB	microUSBFEATURES	Messaging	SMSBrowser	Games	NoJava	- SNS applications- MP3 player- Photo viewer#samsung  #samsunge1272#HP #JADUL #CLASSIC #HANDPHONE  #MURAH   #HPMURAH  #HPSAMSUNG   #SAMSUNG1272  #SAMSUNGLIPAD #samsungcaramel #SamsungCaramelGT-E1272 #samsungmurah #samsungjadul #samsungclassic #samsungbestseller #murahmeria",https://images.tokopedia.net/img/cache/500-square/product-1/2020/2/5/77499996/77499996_c9d33106-d7b7-43cc-a0de-810d9440a7df_640_640.webp?ect=4g,Rp155.000,4.7,sodo shop
REALME 7I 8/128GB - FULLSET - Grade A,"Kondisi: Bekas
Berat: 1 Kilogram
Kategori: Android OS
Etalase: HANDPHONE

NOTE : UNTUK VARIAN PRODUK, HARAP CHAT ADMIN TERLEBIH DAHULU!!OS : Android 10, Realme UICHIPSET : Qualcomm SM6115 Snapdragon 662 (11 nm)RAM : 8GBMEMORY INTERNAL : 128GBKAMERA DEPAN : 16 MP, f/2.1 (wide)KAMERA BELAKANG : 64 MP, f/1.8 (wide), 8 MP, f/2.3 (ultrawide), 2 MP, f/2.4, (macro), dan 2 MP, f/2.4, (depth)BATTERY : Li-Po 5000 mAhUKURAN LAYAR : IPS LCD 6,5 inchUKURAN HP : 164.1 x 75.5 x 8.9 mmKenapa harus order di Sinar Mutiara?1. Trusted Seller, kami mempunyai toko offline sejak tahun 20062. Kami mempunyai website yang mendukung Market Online kami3. Semua barang 2nd berkualitas, bukan barang bekas Service / Bongkaran4. Imei terdaftar di kemenperin (Barang Resmi)5. Garansi 7 (Tujuh) hari sejak barang diterima6. Semua barang di Etalase sudah melalui proses Quality ControlSyarat dan ketentuan :1. Jam Operasional : 10.00 – 19.00WIB (Senin s.d Sabtu), Minggu libur2. Orderan masuk di hari Sabtu lewat dari Jam 19.00WIB akan dikirim hari Senin3. Wajib membuat video Unboxing saat barang dibuka4. Garansi hangus jika tidak memberikan bintang 5 dan komentar yang positif5. Warna akan dikirim random6. Membeli = menyetujui syarat dan ketentuan7. Fullset = dus original, hp original, charger original ( kepala dan kabel data, tidak termasuk dus dalam, buku, dan silicon )Sinar MutiaraAman & TerpercayaRuko ITC Roxy Mas Blok.C5 No.15-16Jl.KH.Hasyim AshariJakarta Pusat",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/8/522adc80-3453-45ea-b002-420b49c19f63.png.webp?ect=4g,Rp2.400.000,5.0,Sinar Mutiara Official Store
iphone 11 64gb second mulus ex internasional fullset - Hitam,"Kondisi: Baru
Berat: 500 Gram
Kategori: iOS
Etalase: Iphone

Type Iphone 11 64GB second mulus ex international Garansi 1 bulanGaransi papan mesin 1 bulan kelengkapan fullset dus,buku,carger,kabel data,headset. Bukan rekondisi/refurbish. Casing masi original bawaan apple 100%. mulus 98-99% Belum pernah di bongkar/repair. FU 100% (Fuctory Unlock) / Bisa semua operator GSM indo Icloud aman 100%. Imei mesin dan Dus tembus Garansi Hanya Berlaku Jika Tidak Karna( Jatuh,Kena Air,Segel Rusak/Dirusak ) !!!",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/28/d1f81288-a333-4f4b-ae5b-42f2586a778a.jpg.webp?ect=4g,Rp6.865.000,4.9,phoneplus shop
Samsung Galaxy A03s 4/64gb Grs Resmi Samsung Indonesia SEIN - Black,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: handphone

RAM/Internal Storage: 4/64GBProcessor: MediaTek Helio P35Battery: 5.000 mAhDisplay: 6.5"""" HD+ PLS LCD Infinity-V DisplayRear Camera: 13+2+2 MPFront Camera: 5MP""",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/22/32dd43b6-79a9-494a-b893-f36af5ecddf9.jpg.webp?ect=4g,Rp1.719.000,4.9,Multi Selular
Infinix Smart 5 3/64 RAM 3GB ROM 64GB GARANSI RESMI - BLACK,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: INFINIX

100% Garansi resmi infinix (jangan ditanya lagi garansi apa)100% Asli dan baru (jangan di tanya lagi baru apa bekas)Untuk warna Chat ke kami terlebih dahulu, setelah chat tulis warna di kolom keterangan pada saat pesan, Pembeli tidak tanya terlebih dahulu atau tidak tulis di kolom keterangan maka kami kirim random / sesuai stok kami yang ada, jadi kalau komplain, otomatis kami TOLAK!!!NETWORK TechnologyGSM / HSPA / LTELAUNCH Announced 2020, August 13Status Available. Released 2020, August 20BODY Dimensions 165.4 x 76.4 x 8.8 mm (6.51 x 3.01 x 0.35 in)Weight 183 g (6.46 oz)Build Glass front, plastic back, plastic frameSIM Dual SIM (Nano-SIM, dual stand-by)DISPLAY Type IPS LCD capacitive touchscreen, 16M colorsSize 6.6 inches, 105.2 cm2 (~83.2% screen-to-body ratio)Resolution 720 x 1600 pixels, 20:9 ratio (~266 ppi density)PLATFORM OS Android 10 (Go edition)Chipset Mediatek MT6761D Helio A20 (12 nm)CPU Quad-core 1.8 GHz Cortex-A53GPU PowerVR GE8320MEMORY Card slot microSDXC (dedicated slot)Internal 64GB 3GB RAMeMMC 5.1MAIN CAMERA Triple 8 MP + QVGA (X657C model)Features Triple-LED flashVideo 1080p@30fpsSELFIE CAMERA Single 8 MPFeatures Dual-LED flashVideo 1080p@30fpsSOUND Loudspeaker Yes3.5mm jack YesCOMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth 4.2, A2DPGPS Yes, with A-GPSRadio FM radioUSB microUSB 2.0FEATURES Sensors Fingerprint (rear-mounted), accelerometer, gyro, proximityBATTERY Type Li-Po 5000 mAh, non-removableCharging Charging 10W",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/28/f9bf893c-3393-4d18-8a0e-753df0998253.jpg.webp?ect=4g,Rp1.365.000,5.0,Altec Cellular
Xiaomi Redmi 9T 6/128 GB Garansi Resmi - Orange,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: Semua Etalase

Ready Stock *22 September 2021Size 6.53 inchesPLATFORM OS Android 10, MIUI 12Chipset	Qualcomm SM6115 Snapdragon 662 (11 nm)CPU Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)GPU Adreno 610Internal  128GB 6GB RAMMAIN CAMERA Quad 48MP , 8MP , 2MPSELFIE CAMERA Single 8 MPBATTERY  Type Li-Po 6000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/2410feff-93a0-4340-aa22-602c0dfef263.jpg.webp?ect=4g,Rp2.463.000,5.0,Gudang-HP
"HP realme C25 S 4/128GB [HelioG85, 6000mAh Mega Battery] - Abu-abu","Kondisi: Baru
Berat: 550 Gram
Kategori: Android OS
Etalase: C Series

Helio G85 Gaming Processor48MP AI Triple Camera6000mAh Mega Battery18W Quick ChargeReal QualityInstant Fingerprint Sensor8MP Selfie Camera16.5cm (6.5"") Large DisplayGeometric Art DesignSuper Power Saving Mode3-Card SlotTÜV Rheinland Smartphone High Reliability CertificationIMEI Resmi Terdaftar di IMEI KEMENPERINSyarat & Ketentuan Komplain Produk:1. Mohon untuk melakukan Video Unboxing (Pembukaan Paket), foto penerimaan produk, foto resi dan label pembeli saat paket sudah berhasil diterima. Sehingga jika ada kerusakan, kekurangan produk/hadiah, atau ketidaksesuaian produk yang diterima, bisa dilakukan validasi melalui kelengkapan tersebut.2. Jika tidak ada bukti atau hanya memiliki salah satu dari syarat kelengkapan tersebut, maka mohon maaf, segala bentuk komplain yang masuk tidak bisa ditindaklanjuti atau dianggap tidak sah. *Kecuali: Memang ada kesalahan dari sisi Penjual3. Jika terdapat kerusakan packaging hanya pada bagian luar (bagian dalam utuh, dan tidak terdapat kerusakan/kekurangan pada produk, dll) yang disebabkan dari penanganan pihak jasa ekspedisi yang kurang baik, diharapkan agar pembeli bisa melakukan komplain langsung ke pihak Jasa Ekspedisi.4. Kerusakan produk seperti cacat produk, produk tidak berfungsi atau produk mati total diwajibkan untuk dapat melakukan pengecekkan lebih lanjut ke Service Center Resmi terdekat dikarenakan semua produk bergaransi resmi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/22/f076547a-375b-4e4a-b932-cd42db899e09.jpg.webp?ect=4g,Rp2.399.000,5.0,realme Official Store
Xiaomi Poco X3 Pro 6/128 GB Garansi Resmi - Biru,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: HP Xiaomi Resmi

Ready Stock *01 November 2021SIM	Hybrid Dual SIM (Nano-SIM, dual stand-by)DISPLAY	Type	IPS LCD, 120Hz, HDR10, 450 nits (typ)Size	6.67 inches, PLATFORM	OS	Android 11, MIUI 12 for POCOChipset	Qualcomm Snapdragon 860 (7 nm)CPU	Octa-core (1x2.96 GHz Kryo 485 Gold & 3x2.42 GHz Kryo 485 Gold & 4x1.78 GHz Kryo 485 Silver)GPU	Adreno 640Internal	128GB 6GB RAM, MAIN CAMERA	Quad	48 MP, 8 MP, 2 MP, 2 MP, SELFIE CAMERA	Single	20 MP, BATTERY	Type	Li-Po 5160 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/30/06bae3b1-9c03-4350-a3dc-759c4797b7b3.jpg.webp?ect=4g,Rp3.430.000,4.9,Gudang-HP
"Realme C21Y 3GB+32GB 4GB+64GB Garansi Resmi 1 Tahun - Black, 4/64GB","Kondisi: Baru
Berat: 450 Gram
Kategori: Android OS
Etalase: Realme Resmi

Penting- Garansi Resmi Realme - Imei Terdaftar kemenprinKelengkapan- Handphone- Charger- Kabel UsbBody 	Dimensions 	164.5 x 76 x 9.1 mm (6.48 x 2.99 x 0.36 in)Weight 	200 g (7.05 oz)Build 	Glass front, plastic back, plastic frameSIM 	Dual SIM (Nano-SIM, dual stand-by)Display Type 	IPS LCD, 400 nits (typ)Size 	6.5 inches, 102.0 cm2 (~81.6% screen-to-body ratio)Resolution 	720 x 1600 pixels, 20:9 ratio (~270 ppi density)Platform 	OS 	Android 10, Realme UIChipset 	Unisoc T610 (12 nm)CPU 	Octa-core (2xX.X GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)GPU 	Mali-G52Memory 	Card slot 	microSDXC (dedicated slot)Internal 	64GB 4GB RAM eMMC 5.1Main Camera 	Dual 	13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)Features 	LED flash, HDR, panoramaVideo 	1080p@30fpsSelfie camera 	Single 	5 MP, f/2.2, (wide), 1/5.0"", 1.12µmFeatures 	HDR, panoramaVideo 	1080p@30fpsSound 	Loudspeaker 	Yes3.5mm jack 	YesComms 	WLAN 	Wi-Fi 802.11 b/g/n, hotspotBluetooth 	5.0, A2DP, LEGPS 	Yes, with A-GPS, GLONASS, BDSNFC 	NoRadio 	UnspecifiedUSB 	microUSB 2.0, USB On-The-GoFeatures 	Sensors 	Fingerprint (rear-mounted), accelerometer, proximity, compassBattery 	Type 	Li-Po 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/2/5c09fc0a-25d5-43b4-b26f-9102943a4892.jpg.webp?ect=4g,Rp1.687.000,4.9,36shop
"Handphone Samsung S20 FE 8/128 8/256 GB RAM 8 ROM 128 256GB HP Garansi - Violet, 8/128GB","Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: Gadgets

Spesifikasi Produk : Display TypeSuper AMOLED capacitive touchscreenSize6.5 inches, 102.0 cm2Resolution1080 x 2400 pixels, 20:9 ratioDisplay Colors16M colorsPixel Density405 ppi densityTouch Screen86.8% screen-to-body ratioDisplay ProtectionCorning Gorilla GlassFeaturesHDR10+Always-on display120Hz refresh rateChipset: Exynoss 990Screen: Super Amoled FHD 120HzCam: 12/12/8+32Battery: 4500 mah super fast charge 25wRAM/ROM 8/128 8/256 GB",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/29/3b218ec6-0d48-4653-a96a-d13c0e415805.jpg.webp?ect=4g,Rp6.539.000,5.0,artic
iPhone 11 Pro 256 GB inter Second Original Like New Bergaransi - Space Grey,"Kondisi: Bekas
Berat: 500 Gram
Kategori: iOS
Etalase: Produck Apple

Deskripsi iPhone 11 Pro 256 GB inter Second Original like new bergaransi Syarat garansi :1. Wajib review bintang saat menerima barang (konfirmasi penerimaan barang).2. Segel dan packaging tidak rusak.3. Barang tetap bersih (usahakan jaga kebersihan saat pemakaian dalam waktu 1 bulan).4. Garansi tidak berlaku apabila terdapat cacat fisik karena pemakaian.5. Ongkos kirim ditanggung oleh pembeli.Alasan kenapa harus belanja di kitaa1. Barang yang kami jual jelas 100% original no tipu - tipu bisa dilihat dari foto2. Harga bicara kualitas, yang lain boleh lebih murah tapi bisa dilihat kualitasnya3. Kami lebih mengutamakan kualitas dan kepuasan pelanggan4. Kami berani memberi kan jaminan uang kembali 100% jika terbukti barang yang kami jual KW5. Fast ResponseKualitas Barang : OriginalGaransi : 1 BulanSpesifikasi iPhone 11 Pro* Rilis: September 2019* Chipset: Apple A13 Bionic (7 nm+)* RAM: 4GB* Memori internal: 64GB/256GB/512GB* Ukuran HP: 144 x 71.4 x 8.1 mm* Berat HP: 188 gram* Ukuran layar: Super Retina XDR OLED, 5.8 inci, 1125 x 2436 pixels* Kamera depan: 12 MP, f/2.2, 23mm (wide) dan SL 3D, (depth/biometrics sensor)* Kamera belakang: 12 MP, f/1.8, 26mm (wide), 12 MP, f/2.0, 52mm (telephoto), 12 MP, f/2.4, 13mm (ultrawide)* Baterai: Non-removable Li-Ion 3046mAh, fast charging 18WUntuk Pemesanan Mohon Cantumkan 2 WarnaWarna Uatama Da Warna Pengganti Bila Stock kosongContoh = Silver/hitam (akan di utamakan warna silver dan hitam sebagai warna Pengganti)Warna Kosong Akan Kami Kirim Random",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/20/8019f16f-994a-46b8-a539-47cee61aa1a7.jpg.webp?ect=4g,Rp9.800.000,5.0,Product Apple
"iPhone 12 Mini 64GB 128GB 256GB White Black Blue Green Red RESMI IBOX - 64GB INTER, BNOB","Kondisi: Baru
Berat: 900 Gram
Kategori: iOS
Etalase: IPHONE

TERSEDIA AKSESORIS LAINNYA :ANTI CRACK SOFTCASEhttps://www.tokopedia.com/newrizkyapple/anti-crack-case-premium-iphone-12-11-pro-max-mini-anticrack-hardSCREEN PROTECTOR HYDROGELhttps://www.tokopedia.com/newrizkyapple/screen-protector-hydrogel-iphone-12-11-xs-x-13-pro-max-mini-anti-goresMAGSAFEhttps://www.tokopedia.com/newrizkyapple/apple-magsafe-for-iphone-airpods-mhxh3-8-xs-max-11-12-pro-maxCASE MAGSAFEhttps://www.tokopedia.com/newrizkyapple/magsafe-clear-case-iphone-12-mini-pro-max-original-appleADAPTOPR 20Whttps://www.tokopedia.com/newrizkyapple/charger-apple-20w-usb-c-power-adaptor-mhjf3-original-iphone-macbookBUBBLE WRAP : https://www.tokopedia.com/newrizkyapple/extra-bubble-wrap-aman-tanpa-penyok-untuk-pelanggan-new-rizkyappleFREE TEMPERED GLASS (akan dikirim selama persediaan masih ada)100% Original AppleBNIB (Brand New In Box)Segel GreenpeelGaransi Apple 1 Tahun, bantu claim100% sinyal aman all operatorGaransi toko 7 hari sejak barang diterima (wajib lampirkan video unboxing)SPESIFIKASI● 6.5-inch Super Retina XDR display● A14 processor● 5G mmWave and sub-6GHz** KEUNTUNGAN JIKA BELANJA DI NEW RIZKYAPPLE**- LIMIT CC / CICILAN KURANG ? KAMI MENERIMA SPLITT PAYMENT- PENGIRIMAN 100% AMAN MENGGUNAKAN ASURANSI TOKOPEDIA- FREE PACKING BUBBLE WRAP TEBAL - AMAN SAMPE TUJUAN- UNTUK PACKING KAYU SILAKAN BELI TAMBAHAN- MENERIMA CASH ON DELIVERYNEW RIZKYAPPLE : (Wajib follow, karna penting :D)- 5 TAHUN ++ telah menjadi partner kepercayaan tokopedia- Kami yakin After Sales kami yg Terbaik tidak berbeda saat anda membeli ketoko"" offline- Kami selalu meng-upgrade kapasitas kami untuk memberikan yg terbaik kepada pelanggan kami- Bukan SELLER MUSIMAN yg biasanya hit n run- BUKAN Dropshipper yg pada saat ditanya harus nunggu cek barang dulu,RESELLER dan DROPSHIPPER ARE WELCOME !!Instagram : @rizkyappleDapatkan Cashback HINGGA 300rb Untuk Setiap Pembelian di Toko New Rizkyapple*",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/22/234b0340-8e44-4800-952d-5024f6431d42.jpg.webp?ect=4g,Rp10.399.000,4.9,New Rizkyapple
"Iphone 11 Pro 256gb Bekas Fullset - FULLSET, GOLD","Kondisi: Bekas
Berat: 500 Gram
Kategori: iOS
Etalase: Semua Etalase

Jaringan Bisa All Operator IndonesiaAman 100%Iphone 11 Pro 256gb /512GB  BekasEks Inter Singapore/USAReady Warna Midnight Green /Grey /Gold dan SilverKondisi Mulus Varian Green/Grey/Gold/SilverFullsetKotak OemFast ChargingHeadsetVARIAN Green Full Ori/Grey Full Ori/Gold Full Ori/Silver Full Ori(Fullset Original Bawaan/Box+Fast Charging=Earphone Original Bawaan)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/6/19/7461a00d-4741-4a2c-bc76-8b7ce2d1532c.jpg.webp?ect=4g,Rp10.000.000,4.9,Boboy Store
